filepath,label
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal231.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal232.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal233.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal234.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal235.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal236.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal237.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal238.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal239.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal24.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal240.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal241.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal242.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal243.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal244.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal245.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal246.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal247.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal248.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal249.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal25.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal250.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal251.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal252.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal253.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal254.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal255.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal256.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal257.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal258.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal259.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal26.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal260.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal261.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal262.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal263.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal264.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal265.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal266.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal267.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal268.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal269.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal27.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal270.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal271.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal272.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal273.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal274.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal275.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal276.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal277.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal278.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal279.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal28.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal280.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal281.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal282.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal283.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal284.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal285.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal286.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal287.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal288.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal289.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal29.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal290.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal291.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal292.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal293.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal294.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal295.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal296.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal297.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal298.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal299.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal3.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal30.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal300.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal301.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal302.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal303.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal304.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal305.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal306.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal307.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal308.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal309.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal31.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal310.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal311.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal312.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal313.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal314.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal315.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal316.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal317.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal318.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal319.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal32.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal320.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal321.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal322.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal323.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal324.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal325.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal326.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal327.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal328.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal329.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal33.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal330.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal331.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal332.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal333.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal334.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal335.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal336.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal337.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal338.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal339.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal34.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal340.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal341.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal342.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal343.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal344.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal345.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal346.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal347.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal348.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal349.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal35.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal350.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal351.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal352.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal353.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal354.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal355.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal356.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal357.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal358.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal359.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal36.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal360.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal361.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal362.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal363.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal364.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal365.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal366.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal367.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal368.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal369.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal37.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal370.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal371.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal372.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal373.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal374.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal375.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal376.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal377.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal378.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal379.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal38.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal380.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal381.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal382.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal383.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal384.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal385.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal386.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal387.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal388.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal389.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal39.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal390.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal391.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal392.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal393.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal394.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal395.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal396.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal397.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal398.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal399.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal4.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal40.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal400.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal401.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal402.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal403.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal404.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal405.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal406.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal407.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal408.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal409.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal41.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal410.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal42.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal43.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal44.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal45.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal46.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal47.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal48.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal49.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal5.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal50.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal51.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal52.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal53.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal54.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal55.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal56.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal57.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal58.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal59.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal6.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal60.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal61.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal62.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal63.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal64.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal65.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal66.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal67.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal68.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal69.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal7.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal70.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal71.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal72.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal73.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal74.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal75.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal76.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal77.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal78.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal79.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal8.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal80.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal81.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal82.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal83.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal84.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal85.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal86.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal87.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal88.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal89.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal9.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal90.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal91.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal92.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal93.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal94.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal95.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal96.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal97.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal98.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal99.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 106.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 128.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 148.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 152.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 174.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 192.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 24.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 241.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 251.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 259.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 260.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 264.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 266.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 267.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 275.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 279.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 282.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 284.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 294.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 31.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 330.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 344.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 361.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 368.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 372.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 383.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 391.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 400.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 403.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 406.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 419.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 42.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 425.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 435.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 438.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 449.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 455.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 462.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 467.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 468.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 477.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 479.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 482.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 497.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 53.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 59.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 64.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 65.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 69.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 70.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/metal_containers 87.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 106.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 128.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 148.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 152.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 174.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 192.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 24.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 241.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 251.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 259.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 260.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 264.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 266.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 267.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 275.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 279.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 282.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 284.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 294.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 330.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 344.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 361.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 368.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 372.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 383.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 391.jpg,metal
C:/Users/jmoa7/trashnet/data/dataset-resized/metal/spray_cans 400.jpg,metal
