image_path,label
./final_data\metal\metal_2306_metal96.jpg,2
./final_data\metal\metal_2307_metal97.jpg,2
./final_data\metal\metal_2308_metal98.jpg,2
./final_data\metal\metal_2309_metal99.jpg,2
./final_data\metal\metal_2310_metal_containers 106.jpg,2
./final_data\metal\metal_2311_metal_containers 128.jpg,2
./final_data\metal\metal_2312_metal_containers 148.jpg,2
./final_data\metal\metal_2313_metal_containers 152.jpg,2
./final_data\metal\metal_2314_metal_containers 174.jpg,2
./final_data\metal\metal_2315_metal_containers 192.jpg,2
./final_data\metal\metal_2316_metal_containers 24.jpg,2
./final_data\metal\metal_2317_metal_containers 241.jpg,2
./final_data\metal\metal_2318_metal_containers 251.jpg,2
./final_data\metal\metal_2319_metal_containers 259.jpg,2
./final_data\metal\metal_2320_metal_containers 260.jpg,2
./final_data\metal\metal_2321_metal_containers 264.jpg,2
./final_data\metal\metal_2322_metal_containers 266.jpg,2
./final_data\metal\metal_2323_metal_containers 267.jpg,2
./final_data\metal\metal_2324_metal_containers 275.jpg,2
./final_data\metal\metal_2325_metal_containers 279.jpg,2
./final_data\metal\metal_2326_metal_containers 282.jpg,2
./final_data\metal\metal_2327_metal_containers 284.jpg,2
./final_data\metal\metal_2328_metal_containers 294.jpg,2
./final_data\metal\metal_2329_metal_containers 31.jpg,2
./final_data\metal\metal_2330_metal_containers 330.jpg,2
./final_data\metal\metal_2331_metal_containers 344.jpg,2
./final_data\metal\metal_2332_metal_containers 361.jpg,2
./final_data\metal\metal_2333_metal_containers 368.jpg,2
./final_data\metal\metal_2334_metal_containers 372.jpg,2
./final_data\metal\metal_2335_metal_containers 383.jpg,2
./final_data\metal\metal_2336_metal_containers 391.jpg,2
./final_data\metal\metal_2337_metal_containers 400.jpg,2
./final_data\metal\metal_2338_metal_containers 403.jpg,2
./final_data\metal\metal_2339_metal_containers 406.jpg,2
./final_data\metal\metal_2340_metal_containers 419.jpg,2
./final_data\metal\metal_2341_metal_containers 42.jpg,2
./final_data\metal\metal_2342_metal_containers 425.jpg,2
./final_data\metal\metal_2343_metal_containers 435.jpg,2
./final_data\metal\metal_2344_metal_containers 438.jpg,2
./final_data\metal\metal_2345_metal_containers 449.jpg,2
./final_data\metal\metal_2346_metal_containers 455.jpg,2
./final_data\metal\metal_2347_metal_containers 462.jpg,2
./final_data\metal\metal_2348_metal_containers 467.jpg,2
./final_data\metal\metal_2349_metal_containers 468.jpg,2
./final_data\metal\metal_2350_metal_containers 477.jpg,2
./final_data\metal\metal_2351_metal_containers 479.jpg,2
./final_data\metal\metal_2352_metal_containers 482.jpg,2
./final_data\metal\metal_2353_metal_containers 497.jpg,2
./final_data\metal\metal_2354_metal_containers 53.jpg,2
./final_data\metal\metal_2355_metal_containers 59.jpg,2
./final_data\metal\metal_2356_metal_containers 64.jpg,2
./final_data\metal\metal_2357_metal_containers 65.jpg,2
./final_data\metal\metal_2358_metal_containers 69.jpg,2
./final_data\metal\metal_2359_metal_containers 70.jpg,2
./final_data\metal\metal_2360_metal_containers 87.jpg,2
./final_data\metal\metal_2361_spray_cans 106.jpg,2
./final_data\metal\metal_2362_spray_cans 128.jpg,2
./final_data\metal\metal_2363_spray_cans 148.jpg,2
./final_data\metal\metal_2364_spray_cans 152.jpg,2
./final_data\metal\metal_2365_spray_cans 174.jpg,2
./final_data\metal\metal_2366_spray_cans 192.jpg,2
./final_data\metal\metal_2367_spray_cans 24.jpg,2
./final_data\metal\metal_2368_spray_cans 241.jpg,2
./final_data\metal\metal_2369_spray_cans 251.jpg,2
./final_data\metal\metal_2370_spray_cans 259.jpg,2
./final_data\metal\metal_2371_spray_cans 260.jpg,2
./final_data\metal\metal_2372_spray_cans 264.jpg,2
./final_data\metal\metal_2373_spray_cans 266.jpg,2
./final_data\metal\metal_2374_spray_cans 267.jpg,2
./final_data\metal\metal_2375_spray_cans 275.jpg,2
./final_data\metal\metal_2376_spray_cans 279.jpg,2
./final_data\metal\metal_2377_spray_cans 282.jpg,2
./final_data\metal\metal_2378_spray_cans 284.jpg,2
./final_data\metal\metal_2379_spray_cans 294.jpg,2
./final_data\metal\metal_2380_spray_cans 330.jpg,2
./final_data\metal\metal_2381_spray_cans 344.jpg,2
./final_data\metal\metal_2382_spray_cans 361.jpg,2
./final_data\metal\metal_2383_spray_cans 368.jpg,2
./final_data\metal\metal_2384_spray_cans 372.jpg,2
./final_data\metal\metal_2385_spray_cans 383.jpg,2
./final_data\metal\metal_2386_spray_cans 391.jpg,2
./final_data\metal\metal_2387_spray_cans 400.jpg,2
./final_data\metal\metal_2388_spray_cans 403.jpg,2
./final_data\metal\metal_2389_spray_cans 406.jpg,2
./final_data\metal\metal_2390_spray_cans 419.jpg,2
./final_data\metal\metal_2391_spray_cans 42.jpg,2
./final_data\metal\metal_2392_spray_cans 425.jpg,2
./final_data\metal\metal_2393_spray_cans 435.jpg,2
./final_data\metal\metal_2394_spray_cans 438.jpg,2
./final_data\metal\metal_2395_spray_cans 449.jpg,2
./final_data\metal\metal_2396_spray_cans 455.jpg,2
./final_data\metal\metal_2397_spray_cans 462.jpg,2
./final_data\metal\metal_2398_spray_cans 467.jpg,2
./final_data\metal\metal_2399_spray_cans 468.jpg,2
./final_data\metal\metal_2400_spray_cans 477.jpg,2
./final_data\metal\metal_2401_spray_cans 479.jpg,2
./final_data\metal\metal_2402_spray_cans 482.jpg,2
./final_data\metal\metal_2403_spray_cans 497.jpg,2
./final_data\metal\metal_2404_spray_cans 58.jpg,2
./final_data\metal\metal_2405_spray_cans 63.jpg,2
./final_data\metal\metal_2406_spray_cans 64.jpg,2
./final_data\metal\metal_2407_spray_cans 7.jpg,2
./final_data\metal\metal_2408_spray_cans 73.jpg,2
./final_data\metal\metal_2409_spray_cans 75.jpg,2
./final_data\metal\metal_2410_spray_cans 87.jpg,2
./final_data\metal\metal_2411_aug_0_metal114.jpg,2
./final_data\metal\metal_2412_aug_100_metal219.jpg,2
./final_data\metal\metal_2413_aug_101_metal124.jpg,2
./final_data\metal\metal_2414_aug_102_beverage_cans 423.jpg,2
./final_data\metal\metal_2415_aug_103_beverage_cans 668.jpg,2
./final_data\metal\metal_2416_aug_104_metal372.jpg,2
./final_data\metal\metal_2417_aug_105_beverage_cans 834.jpg,2
./final_data\metal\metal_2418_aug_106_metal246.jpg,2
./final_data\metal\metal_2419_aug_107_spray_cans 403.jpg,2
./final_data\metal\metal_2420_aug_108_metal157.jpg,2
./final_data\metal\metal_2421_aug_109_metal237.jpg,2
./final_data\metal\metal_2422_aug_10_metal91.jpg,2
./final_data\metal\metal_2423_aug_110_metal120.jpg,2
./final_data\metal\metal_2424_aug_111_beverage_cans 583.jpg,2
./final_data\metal\metal_2425_aug_112_beverage_cans 735.jpg,2
./final_data\metal\metal_2426_aug_113_metal257.jpg,2
./final_data\metal\metal_2427_aug_114_metal205.jpg,2
./final_data\metal\metal_2428_aug_115_metal157.jpg,2
./final_data\metal\metal_2429_aug_116_spray_cans 7.jpg,2
./final_data\metal\metal_2430_aug_117_metal188.jpg,2
./final_data\metal\metal_2431_aug_118_spray_cans 425.jpg,2
./final_data\metal\metal_2432_aug_119_beverage_cans 405.jpg,2
./final_data\metal\metal_2433_aug_11_metal34.jpg,2
./final_data\metal\metal_2434_aug_120_beverage_cans 654.jpg,2
./final_data\metal\metal_2435_aug_121_metal_containers 284.jpg,2
./final_data\metal\metal_2436_aug_122_metal231.jpg,2
./final_data\metal\metal_2437_aug_123_metal352.jpg,2
./final_data\metal\metal_2438_aug_124_metal23.jpg,2
./final_data\metal\metal_2439_aug_125_metal73.jpg,2
./final_data\metal\metal_2440_aug_126_beverage_cans 84.jpg,2
./final_data\metal\metal_2441_aug_127_metal198.jpg,2
./final_data\metal\metal_2442_aug_128_metal355.jpg,2
./final_data\metal\metal_2443_aug_129_beverage_cans 668.jpg,2
./final_data\metal\metal_2444_aug_12_beverage_cans 158.jpg,2
./final_data\metal\metal_2445_aug_130_metal372.jpg,2
./final_data\metal\metal_2446_aug_131_spray_cans 419.jpg,2
./final_data\metal\metal_2447_aug_132_metal93.jpg,2
./final_data\metal\metal_2448_aug_133_beverage_cans 951.jpg,2
./final_data\metal\metal_2449_aug_134_metal97.jpg,2
./final_data\metal\metal_2450_aug_135_metal131.jpg,2
./final_data\metal\metal_2451_aug_136_metal375.jpg,2
./final_data\metal\metal_2452_aug_137_metal234.jpg,2
./final_data\metal\metal_2453_aug_138_metal379.jpg,2
./final_data\metal\metal_2454_aug_139_beverage_cans 195.jpg,2
./final_data\metal\metal_2455_aug_13_metal236.jpg,2
./final_data\metal\metal_2456_aug_140_beverage_cans 195.jpg,2
./final_data\metal\metal_2457_aug_141_metal148.jpg,2
./final_data\metal\metal_2458_aug_142_metal182.jpg,2
./final_data\metal\metal_2459_aug_143_metal_containers 372.jpg,2
./final_data\metal\metal_2460_aug_144_metal184.jpg,2
./final_data\metal\metal_2461_aug_145_metal97.jpg,2
./final_data\metal\metal_2462_aug_146_metal261.jpg,2
./final_data\metal\metal_2463_aug_147_metal212.jpg,2
./final_data\metal\metal_2464_aug_148_metal70.jpg,2
./final_data\metal\metal_2465_aug_149_metal184.jpg,2
./final_data\metal\metal_2466_aug_14_metal_containers 264.jpg,2
./final_data\metal\metal_2467_aug_150_metal349.jpg,2
./final_data\metal\metal_2468_aug_151_metal13.jpg,2
./final_data\metal\metal_2469_aug_152_metal19.jpg,2
./final_data\metal\metal_2470_aug_153_metal8.jpg,2
./final_data\metal\metal_2471_aug_154_metal335.jpg,2
./final_data\metal\metal_2472_aug_155_metal137.jpg,2
./final_data\metal\metal_2473_aug_156_beverage_cans 742.jpg,2
./final_data\metal\metal_2474_aug_157_metal193.jpg,2
./final_data\metal\metal_2475_aug_158_spray_cans 468.jpg,2
./final_data\metal\metal_2476_aug_159_metal20.jpg,2
./final_data\metal\metal_2477_aug_15_metal95.jpg,2
./final_data\metal\metal_2478_aug_160_metal223.jpg,2
./final_data\metal\metal_2479_aug_161_metal238.jpg,2
./final_data\metal\metal_2480_aug_162_metal43.jpg,2
./final_data\metal\metal_2481_aug_163_metal230.jpg,2
./final_data\metal\metal_2482_aug_164_beverage_cans 724.jpg,2
./final_data\metal\metal_2483_aug_165_metal_containers 59.jpg,2
./final_data\metal\metal_2484_aug_166_spray_cans 58.jpg,2
./final_data\metal\metal_2485_aug_167_beverage_cans 470.jpg,2
./final_data\metal\metal_2486_aug_168_metal288.jpg,2
./final_data\metal\metal_2487_aug_169_beverage_cans 67.jpg,2
./final_data\metal\metal_2488_aug_16_metal4.jpg,2
./final_data\metal\metal_2489_aug_170_metal144.jpg,2
./final_data\metal\metal_2490_aug_171_metal_containers 148.jpg,2
./final_data\metal\metal_2491_aug_172_spray_cans 400.jpg,2
./final_data\metal\metal_2492_aug_173_metal88.jpg,2
./final_data\metal\metal_2493_aug_174_beverage_cans 735.jpg,2
./final_data\metal\metal_2494_aug_175_metal49.jpg,2
./final_data\metal\metal_2495_aug_176_metal367.jpg,2
./final_data\metal\metal_2496_aug_177_metal395.jpg,2
./final_data\metal\metal_2497_aug_178_metal297.jpg,2
./final_data\metal\metal_2498_aug_179_metal115.jpg,2
./final_data\metal\metal_2499_aug_17_metal_containers 482.jpg,2
./final_data\metal\metal_2500_aug_180_spray_cans 260.jpg,2
./final_data\metal\metal_2501_aug_181_metal308.jpg,2
./final_data\metal\metal_2502_aug_182_beverage_cans 917.jpg,2
./final_data\metal\metal_2503_aug_183_metal359.jpg,2
./final_data\metal\metal_2504_aug_184_spray_cans 260.jpg,2
./final_data\metal\metal_2505_aug_185_spray_cans 58.jpg,2
./final_data\metal\metal_2506_aug_186_metal265.jpg,2
./final_data\metal\metal_2507_aug_187_metal6.jpg,2
./final_data\metal\metal_2508_aug_188_beverage_cans 93.jpg,2
./final_data\metal\metal_2509_aug_189_metal34.jpg,2
./final_data\metal\metal_2510_aug_18_metal54.jpg,2
./final_data\metal\metal_2511_aug_190_metal335.jpg,2
./final_data\metal\metal_2512_aug_191_metal_containers 477.jpg,2
./final_data\metal\metal_2513_aug_192_metal106.jpg,2
./final_data\metal\metal_2514_aug_193_metal89.jpg,2
./final_data\metal\metal_2515_aug_194_metal238.jpg,2
./final_data\metal\metal_2516_aug_195_spray_cans 152.jpg,2
./final_data\metal\metal_2517_aug_196_beverage_cans 654.jpg,2
./final_data\metal\metal_2518_aug_197_metal23.jpg,2
./final_data\metal\metal_2519_aug_198_spray_cans 477.jpg,2
./final_data\metal\metal_2520_aug_199_metal152.jpg,2
./final_data\metal\metal_2521_aug_19_metal241.jpg,2
./final_data\metal\metal_2522_aug_1_metal_containers 462.jpg,2
./final_data\metal\metal_2523_aug_20_metal221.jpg,2
./final_data\metal\metal_2524_aug_21_metal44.jpg,2
./final_data\metal\metal_2525_aug_22_metal3.jpg,2
./final_data\metal\metal_2526_aug_23_metal63.jpg,2
./final_data\metal\metal_2527_aug_24_metal108.jpg,2
./final_data\metal\metal_2528_aug_25_metal312.jpg,2
./final_data\metal\metal_2529_aug_26_metal_containers 330.jpg,2
./final_data\metal\metal_2530_aug_27_metal_containers 282.jpg,2
./final_data\metal\metal_2531_aug_28_metal287.jpg,2
./final_data\metal\metal_2532_aug_29_metal347.jpg,2
./final_data\metal\metal_2533_aug_2_metal210.jpg,2
./final_data\metal\metal_2534_aug_30_metal141.jpg,2
./final_data\metal\metal_2535_aug_31_metal260.jpg,2
./final_data\metal\metal_2536_aug_32_metal60.jpg,2
./final_data\metal\metal_2537_aug_33_metal395.jpg,2
./final_data\metal\metal_2538_aug_34_metal_containers 479.jpg,2
./final_data\metal\metal_2539_aug_35_metal_containers 260.jpg,2
./final_data\metal\metal_2540_aug_36_spray_cans 58.jpg,2
./final_data\metal\metal_2541_aug_37_metal238.jpg,2
./final_data\metal\metal_2542_aug_38_metal373.jpg,2
./final_data\metal\metal_2543_aug_39_metal373.jpg,2
./final_data\metal\metal_2544_aug_3_metal161.jpg,2
./final_data\metal\metal_2545_aug_40_metal23.jpg,2
./final_data\metal\metal_2546_aug_41_metal13.jpg,2
./final_data\metal\metal_2547_aug_42_metal311.jpg,2
./final_data\metal\metal_2548_aug_43_metal103.jpg,2
./final_data\metal\metal_2549_aug_44_beverage_cans 826.jpg,2
./final_data\metal\metal_2550_aug_45_beverage_cans 148.jpg,2
./final_data\metal\metal_2551_aug_46_metal264.jpg,2
./final_data\metal\metal_2552_aug_47_metal326.jpg,2
./final_data\metal\metal_2553_aug_48_metal18.jpg,2
./final_data\metal\metal_2554_aug_49_metal61.jpg,2
./final_data\metal\metal_2555_aug_4_metal137.jpg,2
./final_data\metal\metal_2556_aug_50_metal367.jpg,2
./final_data\metal\metal_2557_aug_51_metal49.jpg,2
./final_data\metal\metal_2558_aug_52_metal383.jpg,2
./final_data\metal\metal_2559_aug_53_metal146.jpg,2
./final_data\metal\metal_2560_aug_54_metal216.jpg,2
./final_data\metal\metal_2561_aug_55_metal12.jpg,2
./final_data\metal\metal_2562_aug_56_beverage_cans 583.jpg,2
./final_data\metal\metal_2563_aug_57_metal351.jpg,2
./final_data\metal\metal_2564_aug_58_metal290.jpg,2
./final_data\metal\metal_2565_aug_59_metal_containers 497.jpg,2
./final_data\metal\metal_2566_aug_5_metal7.jpg,2
./final_data\metal\metal_2567_aug_60_metal356.jpg,2
./final_data\metal\metal_2568_aug_61_metal18.jpg,2
./final_data\metal\metal_2569_aug_62_metal_containers 42.jpg,2
./final_data\metal\metal_2570_aug_63_metal22.jpg,2
./final_data\metal\metal_2571_aug_64_metal37.jpg,2
./final_data\metal\metal_2572_aug_65_metal_containers 251.jpg,2
./final_data\metal\metal_2573_aug_66_metal364.jpg,2
./final_data\metal\metal_2574_aug_67_metal77.jpg,2
./final_data\metal\metal_2575_aug_68_metal391.jpg,2
./final_data\metal\metal_2576_aug_69_metal198.jpg,2
./final_data\metal\metal_2577_aug_6_metal156.jpg,2
./final_data\metal\metal_2578_aug_70_metal91.jpg,2
./final_data\metal\metal_2579_aug_71_metal305.jpg,2
./final_data\metal\metal_2580_aug_72_metal50.jpg,2
./final_data\metal\metal_2581_aug_73_metal260.jpg,2
./final_data\metal\metal_2582_aug_74_metal190.jpg,2
./final_data\metal\metal_2583_aug_75_metal24.jpg,2
./final_data\metal\metal_2584_aug_76_metal_containers 24.jpg,2
./final_data\metal\metal_2585_aug_77_metal389.jpg,2
./final_data\metal\metal_2586_aug_78_beverage_cans 404.jpg,2
./final_data\metal\metal_2587_aug_79_metal372.jpg,2
./final_data\metal\metal_2588_aug_7_metal_containers 148.jpg,2
./final_data\metal\metal_2589_aug_80_metal374.jpg,2
./final_data\metal\metal_2590_aug_81_metal395.jpg,2
./final_data\metal\metal_2591_aug_82_metal119.jpg,2
./final_data\metal\metal_2592_aug_83_metal402.jpg,2
./final_data\metal\metal_2593_aug_84_metal_containers 438.jpg,2
./final_data\metal\metal_2594_aug_85_metal263.jpg,2
./final_data\metal\metal_2595_aug_86_metal_containers 284.jpg,2
./final_data\metal\metal_2596_aug_87_metal164.jpg,2
./final_data\metal\metal_2597_aug_88_spray_cans 482.jpg,2
./final_data\metal\metal_2598_aug_89_metal216.jpg,2
./final_data\metal\metal_2599_aug_8_metal164.jpg,2
./final_data\metal\metal_2600_aug_90_beverage_cans 624.jpg,2
./final_data\metal\metal_2601_aug_91_metal32.jpg,2
./final_data\metal\metal_2602_aug_92_metal165.jpg,2
./final_data\metal\metal_2603_aug_93_beverage_cans 964.jpg,2
./final_data\metal\metal_2604_aug_94_metal402.jpg,2
./final_data\metal\metal_2605_aug_95_metal183.jpg,2
./final_data\metal\metal_2606_aug_96_metal_containers 425.jpg,2
./final_data\metal\metal_2607_aug_97_beverage_cans 207.jpg,2
./final_data\metal\metal_2608_aug_98_metal163.jpg,2
./final_data\metal\metal_2609_aug_99_metal147.jpg,2
./final_data\metal\metal_2610_aug_9_metal85.jpg,2
./final_data\paper\paper_2611_news_paper 122.jpg,3
./final_data\paper\paper_2612_news_paper 136.jpg,3
./final_data\paper\paper_2613_news_paper 145.jpg,3
./final_data\paper\paper_2614_news_paper 169.jpg,3
./final_data\paper\paper_2615_news_paper 175.jpg,3
./final_data\paper\paper_2616_news_paper 181.jpg,3
./final_data\paper\paper_2617_news_paper 182.jpg,3
./final_data\paper\paper_2618_news_paper 187.jpg,3
./final_data\paper\paper_2619_news_paper 189.jpg,3
./final_data\paper\paper_2620_news_paper 196.jpg,3
./final_data\paper\paper_2621_news_paper 41.jpg,3
./final_data\paper\paper_2622_news_paper 50.jpg,3
./final_data\paper\paper_2623_news_paper 53.jpg,3
./final_data\paper\paper_2624_news_paper 61.jpg,3
./final_data\paper\paper_2625_news_paper 65.jpg,3
./final_data\paper\paper_2626_news_paper 70.jpg,3
./final_data\paper\paper_2627_news_paper 8.jpg,3
./final_data\paper\paper_2628_news_paper 82.jpg,3
./final_data\paper\paper_2629_news_paper 88.jpg,3
./final_data\paper\paper_2630_news_paper 96.jpg,3
./final_data\paper\paper_2631_paper 1008.jpg,3
./final_data\paper\paper_2632_paper 102.jpg,3
./final_data\paper\paper_2633_paper 1029.jpg,3
./final_data\paper\paper_2634_paper 103.jpg,3
./final_data\paper\paper_2635_paper 1039.jpg,3
./final_data\paper\paper_2636_paper 1043.jpg,3
./final_data\paper\paper_2637_paper 1051.jpg,3
./final_data\paper\paper_2638_paper 1059.jpg,3
./final_data\paper\paper_2639_paper 114.jpg,3
./final_data\paper\paper_2640_paper 122.jpg,3
./final_data\paper\paper_2641_paper 141.jpg,3
./final_data\paper\paper_2642_paper 162.jpg,3
./final_data\paper\paper_2643_paper 166.jpg,3
./final_data\paper\paper_2644_paper 175.jpg,3
./final_data\paper\paper_2645_paper 2.jpg,3
./final_data\paper\paper_2646_paper 209.jpg,3
./final_data\paper\paper_2647_paper 212.jpg,3
./final_data\paper\paper_2648_paper 235.jpg,3
./final_data\paper\paper_2649_paper 239.jpg,3
./final_data\paper\paper_2650_paper 243.jpg,3
./final_data\paper\paper_2651_paper 253.jpg,3
./final_data\paper\paper_2652_paper 260.jpg,3
./final_data\paper\paper_2653_paper 28.jpg,3
./final_data\paper\paper_2654_paper 284.jpg,3
./final_data\paper\paper_2655_paper 325.jpg,3
./final_data\paper\paper_2656_paper 331.jpg,3
./final_data\paper\paper_2657_paper 333.jpg,3
./final_data\paper\paper_2658_paper 348.jpg,3
./final_data\paper\paper_2659_paper 35.jpg,3
./final_data\paper\paper_2660_paper 358.jpg,3
./final_data\paper\paper_2661_paper 368.jpg,3
./final_data\paper\paper_2662_paper 404.jpg,3
./final_data\paper\paper_2663_paper 405.jpg,3
./final_data\paper\paper_2664_paper 412.jpg,3
./final_data\paper\paper_2665_paper 440.jpg,3
./final_data\paper\paper_2666_paper 46.jpg,3
./final_data\paper\paper_2667_paper 462.jpg,3
./final_data\paper\paper_2668_paper 492.jpg,3
./final_data\paper\paper_2669_paper 497.jpg,3
./final_data\paper\paper_2670_paper 499.jpg,3
./final_data\paper\paper_2671_paper 523.jpg,3
./final_data\paper\paper_2672_paper 528.jpg,3
./final_data\paper\paper_2673_paper 53.jpg,3
./final_data\paper\paper_2674_paper 530.jpg,3
./final_data\paper\paper_2675_paper 542.jpg,3
./final_data\paper\paper_2676_paper 549.jpg,3
./final_data\paper\paper_2677_paper 554.jpg,3
./final_data\paper\paper_2678_paper 557.jpg,3
./final_data\paper\paper_2679_paper 567.jpg,3
./final_data\paper\paper_2680_paper 568.jpg,3
./final_data\paper\paper_2681_paper 57.jpg,3
./final_data\paper\paper_2682_paper 580.jpg,3
./final_data\paper\paper_2683_paper 605.jpg,3
./final_data\paper\paper_2684_paper 606.jpg,3
./final_data\paper\paper_2685_paper 61.jpg,3
./final_data\paper\paper_2686_paper 615.jpg,3
./final_data\paper\paper_2687_paper 620.jpg,3
./final_data\paper\paper_2688_paper 637.jpg,3
./final_data\paper\paper_2689_paper 638.jpg,3
./final_data\paper\paper_2690_paper 645.jpg,3
./final_data\paper\paper_2691_paper 653.jpg,3
./final_data\paper\paper_2692_paper 656.jpg,3
./final_data\paper\paper_2693_paper 684.jpg,3
./final_data\paper\paper_2694_paper 691.jpg,3
./final_data\paper\paper_2695_paper 694.jpg,3
./final_data\paper\paper_2696_paper 696.jpg,3
./final_data\paper\paper_2697_paper 705.jpg,3
./final_data\paper\paper_2698_paper 711.jpg,3
./final_data\paper\paper_2699_paper 714.jpg,3
./final_data\paper\paper_2700_paper 715.jpg,3
./final_data\paper\paper_2701_paper 717.jpg,3
./final_data\paper\paper_2702_paper 72.jpg,3
./final_data\paper\paper_2703_paper 721.jpg,3
./final_data\paper\paper_2704_paper 730.jpg,3
./final_data\paper\paper_2705_paper 733.jpg,3
./final_data\paper\paper_2706_paper 736.jpg,3
./final_data\paper\paper_2707_paper 75.jpg,3
./final_data\paper\paper_2708_paper 757.jpg,3
./final_data\paper\paper_2709_paper 758.jpg,3
./final_data\paper\paper_2710_paper 764.jpg,3
./final_data\paper\paper_2711_paper 771.jpg,3
./final_data\paper\paper_2712_paper 776.jpg,3
./final_data\paper\paper_2713_paper 778.jpg,3
./final_data\paper\paper_2714_paper 779.jpg,3
./final_data\paper\paper_2715_paper 785.jpg,3
./final_data\paper\paper_2716_paper 787.jpg,3
./final_data\paper\paper_2717_paper 794.jpg,3
./final_data\paper\paper_2718_paper 799.jpg,3
./final_data\paper\paper_2719_paper 824.jpg,3
./final_data\paper\paper_2720_paper 827.jpg,3
./final_data\paper\paper_2721_paper 864.jpg,3
./final_data\paper\paper_2722_paper 871.jpg,3
./final_data\paper\paper_2723_paper 876.jpg,3
./final_data\paper\paper_2724_paper 886.jpg,3
./final_data\paper\paper_2725_paper 888.jpg,3
./final_data\paper\paper_2726_paper 892.jpg,3
./final_data\paper\paper_2727_paper 902.jpg,3
./final_data\paper\paper_2728_paper 906.jpg,3
./final_data\paper\paper_2729_paper 938.jpg,3
./final_data\paper\paper_2730_paper 945.jpg,3
./final_data\paper\paper_2731_paper 96.jpg,3
./final_data\paper\paper_2732_paper 960.jpg,3
./final_data\paper\paper_2733_paper 968.jpg,3
./final_data\paper\paper_2734_paper 975.jpg,3
./final_data\paper\paper_2735_paper 985.jpg,3
./final_data\paper\paper_2736_paper 988.jpg,3
./final_data\paper\paper_2737_paper1.jpg,3
./final_data\paper\paper_2738_paper10.jpg,3
./final_data\paper\paper_2739_paper100.jpg,3
./final_data\paper\paper_2740_paper101.jpg,3
./final_data\paper\paper_2741_paper102.jpg,3
./final_data\paper\paper_2742_paper103.jpg,3
./final_data\paper\paper_2743_paper104.jpg,3
./final_data\paper\paper_2744_paper105.jpg,3
./final_data\paper\paper_2745_paper106.jpg,3
./final_data\paper\paper_2746_paper107.jpg,3
./final_data\paper\paper_2747_paper108.jpg,3
./final_data\paper\paper_2748_paper109.jpg,3
./final_data\paper\paper_2749_paper11.jpg,3
./final_data\paper\paper_2750_paper110.jpg,3
./final_data\paper\paper_2751_paper111.jpg,3
./final_data\paper\paper_2752_paper112.jpg,3
./final_data\paper\paper_2753_paper113.jpg,3
./final_data\paper\paper_2754_paper114.jpg,3
./final_data\paper\paper_2755_paper115.jpg,3
./final_data\paper\paper_2756_paper116.jpg,3
./final_data\paper\paper_2757_paper117.jpg,3
./final_data\paper\paper_2758_paper118.jpg,3
./final_data\paper\paper_2759_paper119.jpg,3
./final_data\paper\paper_2760_paper12.jpg,3
./final_data\paper\paper_2761_paper120.jpg,3
./final_data\paper\paper_2762_paper121.jpg,3
./final_data\paper\paper_2763_paper122.jpg,3
./final_data\paper\paper_2764_paper123.jpg,3
./final_data\paper\paper_2765_paper124.jpg,3
./final_data\paper\paper_2766_paper125.jpg,3
./final_data\paper\paper_2767_paper126.jpg,3
./final_data\paper\paper_2768_paper127.jpg,3
./final_data\paper\paper_2769_paper128.jpg,3
./final_data\paper\paper_2770_paper129.jpg,3
./final_data\paper\paper_2771_paper13.jpg,3
./final_data\paper\paper_2772_paper130.jpg,3
./final_data\paper\paper_2773_paper131.jpg,3
./final_data\paper\paper_2774_paper132.jpg,3
./final_data\paper\paper_2775_paper133.jpg,3
./final_data\paper\paper_2776_paper134.jpg,3
./final_data\paper\paper_2777_paper135.jpg,3
./final_data\paper\paper_2778_paper136.jpg,3
./final_data\paper\paper_2779_paper137.jpg,3
./final_data\paper\paper_2780_paper138.jpg,3
./final_data\paper\paper_2781_paper139.jpg,3
./final_data\paper\paper_2782_paper14.jpg,3
./final_data\paper\paper_2783_paper140.jpg,3
./final_data\paper\paper_2784_paper141.jpg,3
./final_data\paper\paper_2785_paper142.jpg,3
./final_data\paper\paper_2786_paper143.jpg,3
./final_data\paper\paper_2787_paper144.jpg,3
./final_data\paper\paper_2788_paper145.jpg,3
./final_data\paper\paper_2789_paper146.jpg,3
./final_data\paper\paper_2790_paper147.jpg,3
./final_data\paper\paper_2791_paper148.jpg,3
./final_data\paper\paper_2792_paper149.jpg,3
./final_data\paper\paper_2793_paper15.jpg,3
./final_data\paper\paper_2794_paper150.jpg,3
./final_data\paper\paper_2795_paper151.jpg,3
./final_data\paper\paper_2796_paper152.jpg,3
./final_data\paper\paper_2797_paper153.jpg,3
./final_data\paper\paper_2798_paper154.jpg,3
./final_data\paper\paper_2799_paper155.jpg,3
./final_data\paper\paper_2800_paper156.jpg,3
./final_data\paper\paper_2801_paper157.jpg,3
./final_data\paper\paper_2802_paper158.jpg,3
./final_data\paper\paper_2803_paper159.jpg,3
./final_data\paper\paper_2804_paper16.jpg,3
./final_data\paper\paper_2805_paper160.jpg,3
./final_data\paper\paper_2806_paper161.jpg,3
./final_data\paper\paper_2807_paper162.jpg,3
./final_data\paper\paper_2808_paper163.jpg,3
./final_data\paper\paper_2809_paper164.jpg,3
./final_data\paper\paper_2810_paper165.jpg,3
